,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,_copy/_mod/trait/items/entries,_copy/_mod/trait/items/name,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,hp/average_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,_copy/_mod/trait/items/entries_missing,_copy/_mod/trait/items/name_missing,legendaryActions_missing,legendary_missing,summonedBySpellLevel_missing,sidekickHidden_missing
928,Zephyros,True,True,16,14,200.0,16d12 + 96,N G,giant,,,H,27,10,22,18,16,16,8.0,-1.0,8.0,11.0,-1.0,-1.0,-1.0,-1.0,8.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,17,,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Keen Senses""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell control weather}"",""{@spell gaseous form}""],""3e"":[""{@spell feather fall}"",""{@spell fly}"",""{@spell misty step}"",""{@spell telekinesis}""]},""headerEntries"":[""Zephyros's innate spellcasting ability is Charisma. He can innately cast the following spells, requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell detect magic}"",""{@spell fog cloud}"",""{@spell light}""]},{""ability"":""int"",""daily"":{""1e"":[""{@spell cone of cold}"",""{@spell contact other plane} (cast as 1 action)"",""{@spell greater invisibility}"",""{@spell mass suggestion}"",""{@spell nondetection}"",""{@spell Otiluke's resilient sphere}"",""{@spell protection from energy}"",""{@spell tongues}""],""2e"":[""{@spell gust of wind}"",""{@spell levitate}"",""{@spell magic missile}""]},""displayAs"":""action"",""headerEntries"":[""Zephyros casts one of the following spells, requiring no material components and using Intelligence as the spellcasting ability (spell save {@dc 17}, {@hit 11} to hit with spell attacks):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell message}"",""{@spell prestidigitation}"",""{@spell ray of frost}""]}]","C,O,Y","I,O","[""charmed"",""invisible"",""restrained""]","[""constitution"",""dexterity"",""intelligence"",""strength"",""wisdom""]",True,"[""Multiattack""]",,False,"[""prone""]",B,"[""dexterity""]",-1.0,0,,,,False,,,,,"[""Common"",""Giant""]","C,GI",,,"AOE, MW, RCH, RW",SKT,False,,,-1.0,,,,-1.0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2712,Dankwood Duergar,,,5,18,26.0,4d8 + 8,special,humanoid,dwarf,,M,16,11,14,11,10,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,SD,25.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Sunlight Sensitivity""]",,,,,,True,,,False,,B,"[""wisdom""]",-1.0,0,,,,False,"[""poison""]",,,,"[""Dwarvish"",""Undercommon""]","D, U",,,MW,MGELFT,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2612,Clockwork Horror,,,5,18,60.0,8d6 + 32,L E,construct,,,S,14,14,18,13,14,10,-1.0,-1.0,4.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,16,SD,30.0,,-1.0,,30.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Unusual Nature""]",,,,,,True,"[""Multiattack""]",,False,,"L,P,S",,-1.0,0,,,,False,,,"[""lightning"",""poison""]","[""blinded"",""charmed"",""deafened"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""Thri-kreen"",""Ziklight""]",OTH,,,MW,MCV1SC,False,,,-1.0,,,,-1.0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
2963,Giant Ram,,,4,13,28.0,3d10 + 12,U,fey,,,L,19,12,18,3,14,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,12,,50.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Resistance""]",,,,,,True,,,True,"[""prone""]","B, O","[""strength""]",-1.0,0,,,,False,"[""cold"",""fire"",""lightning""]",,,,,,,,MW,BGG,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3029,Ratfolk Rogue,False,,4,15,31.0,7d6 + 7,N,humanoid,ratfolk,,S,7,16,12,14,10,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,7.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,12,D,25.0,,-1.0,,-1.0,,-1.0,,10.0,-1.0,-1.0,True,"[""Pack Tactics""]",,,,,,True,,"[{""entries"":[""The ratfolk rogue takes the Dash, Disengage, or Hide action.""],""name"":""Cunning Action""}]",False,,"I,P",,-1.0,0,,,,False,,,,,"[""Common"",""Thieves' cant""]","C,TC","dagger, light crossbow",urban,"MLW,MW, RW, THW",ToB1-2023,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
900,Barachiel,True,True,16,18,136.0,16d8 + 64,L G,celestial,,,M,18,12,18,11,14,20,-1.0,-1.0,7.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,12,,30.0,,-1.0,,-1.0,,50.0,,-1.0,-1.0,-1.0,False,,,,,,,True,"[""Multiattack"",""Parry""]",,True,"[""stunned""]","F,R,S","[""charisma""]",-1.0,0,,,,False,"[""necrotic"",""poison""]",,,"[""exhaustion"",""frightened"",""poisoned""]","[""Celestial"",""Common"",""Infernal""]","C,CE,I",greatsword,,"MLW,MW",CoA,False,,,-1.0,,,,-1.0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1157,Algorith,False,,13,18,153.0,18d8 + 72,L N,construct,,,M,21,14,19,13,16,18,8.0,-1.0,7.0,8.0,6.0,-1.0,-1.0,-1.0,7.0,7.0,-1.0,-1.0,5.0,-1.0,-1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,17,D,40.0,,-1.0,,-1.0,,40.0,,-1.0,-1.0,-1.0,True,"[""Immutable Form""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell commune} (as an action)"",""{@spell wall of force}""]},""displayAs"":""action"",""headerEntries"":[""The algorith casts one of the following spells, requiring no material components and using Charisma as the spellcasting ability (spell save {@dc 16}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell bless}"",""{@spell detect magic}"",""{@spell dimension door}"",""{@spell dispel magic}""]}]",O,O,,,True,"[""Multiattack""]",,False,"[""stunned""]",O,"[""dexterity""]",-1.0,0,,,,False,"[""acid"",""cold"",""lightning""]",,"[""poison""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""Celestial"",""Common"",""Draconic"",""Infernal""]","C,CE,DR,I",,planar,"AOE, MW",ToB1-2023,False,,,-1.0,,,,-1.0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
1821,Swarm of Cranium Rats,False,,8,12,76.0,17d8,L E,aberration,,True,M,9,14,10,15,11,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,"[{""ability"":""int"",""daily"":{""1e"":[""{@spell confusion}"",""{@spell dominate monster}""]},""displayAs"":""action"",""headerEntries"":[""As long as it has more than half of its hit points remaining, the swarm casts one of the following spells, requiring no spell components and using Intelligence as the spellcasting ability (spell save {@dc 13}):""],""name"":""Spellcasting (Psionics)"",""type"":""spellcasting"",""will"":[""{@spell command}"",""{@spell comprehend languages}"",""{@spell detect thoughts}""]}]",,P,"[""charmed"",""prone""]","[""wisdom""]",True,,"[{""entries"":[""The swarm sheds dim light from its brains in a 5-foot radius, increases the illumination to bright light in a 5- to 20-foot radius (and dim light for an additional number of feet equal to the chosen radius), or extinguishes the light.""],""name"":""Illumination""}]",False,,"P,Y",,-1.0,0,,,,False,"[""bludgeoning"",""piercing"",""slashing""]",,,"[""charmed"",""frightened"",""grappled"",""paralyzed"",""petrified"",""prone"",""restrained"",""stunned""]","[""telepathy 30 ft.""]",TP,,"underdark, urban","AOE, MW",MPMM,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2,Neogi Hatchling,,,0,11,7.0,3d4,L E,aberration,,,T,3,13,10,6,10,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,D,20.0,,-1.0,,20.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Spider Climb""]",,,,,,True,,,False,"[""poisoned""]","I,P","[""constitution""]",-1.0,0,,,,False,,,,,,,,"underdark, hill",MW,VGM,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
2728,Duergar Xarrorn,False,,5,18,26.0,4d8 + 8,L E,humanoid,dwarf,,M,16,11,14,11,10,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,SD,25.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Sunlight Sensitivity""]",,,,,,True,,,False,"[""invisible""]","F,P","[""dexterity""]",-1.0,0,,,,False,"[""poison""]",,,,"[""Dwarvish"",""Undercommon""]","D, U",,"mountain, underdark","AOE, MLW,MW, RCH",MTF,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2719,Duergar Darkhaft,False,False,5,16,26.0,4d8 + 4,L E,humanoid,dwarf,,M,14,11,14,11,10,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,SD,25.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Sunlight Sensitivity""]","[{""ability"":""int"",""daily"":{""1e"":[""{@spell disguise self}"",""{@spell sleep}""]},""headerEntries"":[""The darkhaft's innate spellcasting ability is Intelligence (spell save {@dc 10}) it can innately cast the following spells, requiring no components:""],""name"":""Innate Spellcasting (Psionics)"",""type"":""spellcasting"",""will"":[""{@spell friends}"",""{@spell mage hand}""]}]",,"I,P","[""unconscious""]",,True,,,False,"[""invisible""]",P,,-1.0,0,,,,False,"[""poison""]",,,,"[""Dwarvish"",""Undercommon""]","D, U","javelin, war pick",,"MLW,MW, RW, THW",OotA,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1445,Blackguard,,,11,18,153.0,18d8 + 72,L NX C NY E,humanoid,any,,M,18,11,18,11,14,15,5.0,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,5.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,12,,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,False,,"[{""ability"":""cha"",""headerEntries"":[""The blackguard is a 10th-level spellcaster. Its spellcasting ability is Charisma (spell save {@dc 13}, {@hit 5} to hit with spell attacks). It has the following paladin spells prepared:""],""name"":""Spellcasting"",""spells"":{""1"":{""slots"":4,""spells"":[""{@spell command}"",""{@spell protection from evil and good}"",""{@spell thunderous smite}""]},""2"":{""slots"":3,""spells"":[""{@spell branding smite}"",""{@spell find steed}""]},""3"":{""slots"":2,""spells"":[""{@spell blinding smite}"",""{@spell dispel magic}""]}},""type"":""spellcasting""}]","R,T",CP,"[""blinded"",""prone""]","[""constitution"",""strength"",""wisdom""]",True,"[""Multiattack""]",,False,"[""frightened""]","P,S","[""wisdom""]",-1.0,0,,,,False,,,,,"[""any one language (usually Common)""]","C,X","glaive, shortbow","underdark, urban","MLW,MW, RCH, RNG, RW",VGM,False,,,-1.0,,,True,-1.0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2139,Fate Hag,False,,7,14,71.0,13d8 + 13,N,fey,,,M,12,14,13,12,18,15,-1.0,-1.0,6.0,3.0,-1.0,-1.0,5.0,5.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,16,U,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Legendary Resistances""]","[{""ability"":""wis"",""daily"":{""1e"":[""{@spell Bane}"",""{@spell Bestow Curse}"",""{@spell Divination}"",""{@spell Scrying} (as an action)""]},""displayAs"":""action"",""headerEntries"":[""While holding its shears, the hag casts one of the following spells, requiring no material components and using Wisdom as the spellcasting ability (spell save {@dc 14}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell Bless}"",""{@spell Guidance}"",""{@spell Silent Image}""]}]",N,O,,"[""charisma"",""wisdom""]",True,"[""Multiattack""]",,False,,O,"[""strength"",""wisdom""]",-1.0,0,,,,False,,,,"[""charmed""]","[""all""]",XX,,,MW,BMT,False,,,-1.0,,,,-1.0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
501,Graz'zt,True,,27,20,346.0,33d10 + 165,C E,fiend,demon,,L,22,15,21,23,21,26,-1.0,-1.0,12.0,12.0,9.0,-1.0,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0,,22,U,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Legendary Resistances"",""Magic Resistance""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell dominate monster}"",""{@spell greater invisibility}""],""3e"":[""{@spell darkness}"",""{@spell dominate person}"",""{@spell telekinesis}"",""{@spell teleport}""]},""displayAs"":""action"",""headerEntries"":[""Graz'zt casts one of the following spells, requiring no material components and using Charisma as the spellcasting ability (spell save {@dc 23}):""],""name"":""Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell charm person}"",""{@spell detect magic}"",""{@spell dispel magic}""]}]",,O,"[""charmed"",""invisible"",""restrained""]","[""wisdom""]",True,"[""Multiattack"",""Shapechanger"",""Teleport""]","[{""entries"":[""Graz'zt transforms into a form that resembles a Medium Humanoid or back into his true form. Aside from his size, his statistics are the same in each form. Any equipment he is wearing or carrying isn't transformed.""],""name"":""Change Shape""}]",True,,"A, O",,-1.0,0,,,,False,"[""cold"",""fire"",""lightning""]",,"[""poison"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""that is nonmagical""}]","[""charmed"",""exhaustion"",""frightened"",""poisoned""]","[""all"",""telepathy 120 ft.""]","TP,XX",,,"MLW,MW, RCH",MPMM,False,,,-1.0,,,,-1.0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3160,Killmoulis,False,,3,14,7.0,2d4 + 2,N,fey,,,T,4,19,13,12,14,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,4.0,-1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,14,D,30.0,,-1.0,,30.0,,-1.0,,-1.0,-1.0,-1.0,False,,,,,,,True,,,False,,B,,-1.0,0,,,,False,,,,,"[""Common"",""Sylvan"",""telepathy 60 ft.""]","C,S,TP",,,"CUR, MW",MFF,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
350,Magnifico,True,True,2,12,27.0,6d8,C N,humanoid,Human,,M,10,15,10,12,14,16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6.0,-1.0,4.0,3.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,5.0,-1.0,6.0,-1.0,,16,,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,,,,,,True,,,False,,P,,-1.0,0,,,,False,,,,,"[""Common""]",C,"hand crossbow, shortsword",,"MLW,MW, RNG, RW",NRH-CoI,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
2720,Duergar Kavalrachni,False,,5,16,26.0,4d8 + 8,L E,humanoid,dwarf,,M,14,11,14,11,10,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,10,SD,25.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Sunlight Sensitivity""]",,,,,,True,"[""Multiattack""]",,False,"[""invisible""]","I,P",,-1.0,0,,,,False,"[""poison""]",,,,"[""Dwarvish"",""Undercommon""]","D, U","heavy crossbow, war pick","mountain, underdark","MLW,MW, RNG, RW",MTF,False,,,-1.0,,,True,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2319,Sword Spider,False,,6,16,45.0,6d10 + 12,U,beast,,,L,16,16,14,6,12,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,11,T,30.0,,-1.0,,30.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Spider Climb"",""Web Sense"",""Web Walker""]",,,,,,True,"[""Multiattack""]",,False,"[""poisoned""]","I,P,S","[""constitution""]",-1.0,0,,,,False,,,,,,,,,MW,MaBJoV,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
863,Mahadi the Rakshasa,True,True,17,17,195.0,23d8 + 92,L E,fiend,,,M,14,18,18,14,18,20,10.0,-1.0,9.0,-1.0,-1.0,-1.0,7.0,-1.0,9.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,19,SD,40.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Magic Weapons""]","[{""ability"":""cha"",""daily"":{""1e"":[""{@spell banishment}"",""{@spell demiplane}"",""{@spell dominate person}"",""{@spell fly}"",""{@spell forcecage}"",""{@spell geas}"",""{@spell plane shift}"",""{@spell true seeing}""],""3e"":[""{@spell charm person}"",""{@spell detect magic}"",""{@spell dispel magic}"",""{@spell hellish rebuke}"",""{@spell invisibility}"",""{@spell major image}"",""{@spell speak with dead}"",""{@spell suggestion}""]},""headerEntries"":[""Mahadi's innate spellcasting ability is Charisma (spell save {@dc 18}, {@hit 9} to hit with spell attacks). He can innately cast the following spells, requiring no material components:""],""name"":""Innate Spellcasting"",""type"":""spellcasting"",""will"":[""{@spell detect thoughts}"",""{@spell disguise self}"",""{@spell mage hand}"",""{@spell minor illusion}""]}]","F,Y",I,,"[""charisma"",""dexterity"",""wisdom""]",True,"[""Multiattack""]",,False,,S,,-1.0,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]","[{""cond"":true,""note"":""from magic weapons wielded by good creatures"",""vulnerable"":[""piercing""]}]",,,"[""all (can read only)"",""Common"",""Infernal""]","C,I,XX",,,"CUR, MW",BGDIA,False,,,-1.0,,,,-1.0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2067,Nihilethic Dominator,False,,8,13,82.0,11d8 + 33,N E,undead,,,L,16,8,16,3,6,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,8,D,30.0,,-1.0,,-1.0,,-1.0,,30.0,-1.0,-1.0,True,"[""Undead Fortitude""]",,,,,,True,"[""Multiattack""]","[{""entries"":[""The nihilethic dominator magically transforms into a dark purple, Void ghost form or back into its Undead form. Its statistics, other than its speed and resistances, are the same in each form. Any equipment it is wearing or carrying changes with it. It reverts to its Undead form of it dies.""],""name"":""Void Shape""}]",True,"[""prone""]","C,N,O,S","[""strength""]",-1.0,0,,,,False,,,"[""cold"",""necrotic"",""poison""]","[""poisoned""]","[""understands Void Speech and the languages it knew in life but can't speak""]","CS,LF",,"coastal, underdark, underwater","MW, RCH",ToB1-2023,False,,,-1.0,,,,-1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
1590,Astral Elf Commander,,,10,17,143.0,26d8 + 26,A,humanoid,,,M,12,15,13,18,18,18,7.0,-1.0,7.0,4.0,5.0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,,14,D,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,"[""Fey Ancestry"",""Unusual Nature""]","[{""ability"":""wis"",""daily"":{""2"":[""{@spell teleport}""]},""displayAs"":""action"",""headerEntries"":[""The elf casts the following spell, using Wisdom as the spellcasting ability:""],""name"":""Spellcasting"",""type"":""spellcasting""}]",,O,,,True,"[""Multiattack""]",,False,,"P,R,S",,-1.0,0,,,,False,,,,,"[""Celestial"",""Common"",""Elvish""]","C,CE,E","longbow, longsword",,"MLW,MW, RNG, RW",BAM,False,,,-1.0,,,,-1.0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
1462,Inquisitor of the Sword,False,,11,16,91.0,14d8 + 28,,humanoid,,,M,12,14,14,15,18,16,6.0,5.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,-1.0,-1.0,-1.0,5.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,17,U,30.0,,-1.0,,-1.0,,-1.0,,-1.0,-1.0,-1.0,True,,"[{""ability"":""wis"",""daily"":{""1e"":[""{@spell dimension door}"",""{@spell fly}"",""{@spell greater invisibility}""]},""displayAs"":""action"",""headerEntries"":[""The inquisitor casts one of the following spells, requiring no components and using Wisdom as the spellcasting ability (spell save {@dc 15}):""],""name"":""Innate Spellcasting (Psionics)"",""type"":""spellcasting"",""will"":[""{@spell detect magic}"",""{@spell detect thoughts}"",""{@spell dispel magic}"",""{@spell sending}""]}]",O,"I,P","[""invisible""]","[""wisdom""]",True,"[""Multiattack""]","[{""entries"":[""The inquisitor teleports up to 60 feet to an unoccupied space it can see.""],""name"":""Blink Step""}]",False,,"O,S",,-1.0,0,,,,False,,,,"[""charmed"",""frightened""]","[""any two languages"",""telepathy 120 ft.""]","TP,X",,,"MLW,MW",VRGR,False,,,-1.0,,,,-1.0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
