,Unnamed: 0,name,isNamedCreature,isNpc,cr,ac,hp/average,hp/formula,alignment,type,type/tags,swarm,size,str,dex,con,int,wis,cha,save/cha,save/int,save/wis,save/con,save/dex,save/str,skill/arcana,skill/history,skill/insight,skill/perception,skill/performance,skill/stealth,skill/investigation,skill/acrobatics,skill/animal handling,skill/athletics,skill/deception,skill/intimidation,skill/medicine,skill/nature,skill/persuasion,skill/religion,skill/sleight of hand,skill/survival,initiative/advantageMode,passive,senseTags,speed/walk,speed/burrow/condition,speed/burrow,speed/climb/condition,speed/climb,speed/fly/condition,speed/fly,speed/swim/condition,speed/swim,trait,traitTags,spellcasting,damageTagsSpell,spellcastingTags,conditionInflictSpell,savingThrowForcedSpell,action,actionTags,bonus,reaction,conditionInflict,damageTags,savingThrowForced,legendaryActions,legendary,damageTagsLegendary,savingThrowForcedLegendary,conditionInflictLegendary,mythic,resist,vulnerable,immune,conditionImmune,languages,languageTags,items,environment,miscTags,source,familiar,group,summonedBySpell,summonedBySpellLevel,summonedByClass,variant,reprinted,sidekickHidden,name_missing,isNamedCreature_missing,isNpc_missing,ac_missing,hp/average_missing,hp/formula_missing,alignment_missing,type_missing,swarm_missing,size_missing,str_missing,dex_missing,con_missing,int_missing,wis_missing,cha_missing,save/cha_missing,save/int_missing,save/wis_missing,save/con_missing,save/dex_missing,save/str_missing,skill/arcana_missing,skill/history_missing,skill/insight_missing,skill/perception_missing,skill/performance_missing,skill/stealth_missing,skill/investigation_missing,skill/acrobatics_missing,skill/animal handling_missing,skill/athletics_missing,skill/deception_missing,skill/intimidation_missing,skill/medicine_missing,skill/nature_missing,skill/persuasion_missing,skill/religion_missing,skill/sleight of hand_missing,skill/survival_missing,initiative/advantageMode_missing,passive_missing,senseTags_missing,speed/walk_missing,speed/burrow_missing,speed/climb_missing,speed/fly_missing,speed/swim_missing,conditionInflict_missing,damageTags_missing,savingThrowForced_missing,legendaryActions_missing,legendary_missing,vulnerable_missing,languages_missing,languageTags_missing,environment_missing,miscTags_missing,source_missing,summonedBySpell_missing,summonedBySpellLevel_missing,variant_missing,reprinted_missing,sidekickHidden_missing
315,315,Maelephant Nomad,0,1,20,16,190,20d10 + 80,L E,fiend,,,L,22,11,18,14,17,15,-1,-1,-1,9,-1,11,-1,-1,8,8,-1,-1,-1,-1,-1,16,-1,7,-1,-1,-1,-1,-1,-1,0,18,"B, SD",40,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",,,,,,True,"[""Breath Weapon"",""Multiattack""]",True,True,"[""prone""]","A, O,P,S","[""constitution""]",-1,0,,,,False,"[""acid"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,,"[""frightened"",""poisoned""]","[""Common"",""Infernal"",""Maelephant""]","C,I",,,"AOE, MW, RCH",CoA,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
719,719,Oread,0,0,10,16,49,9d8 + 9,C E,fey,,,M,14,14,12,11,13,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,0,11,,30,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",Cha,F,I,,"[""dexterity""]",True,"[""Multiattack""]",False,True,"[""invisible""]",F,"[""dexterity""]",-1,0,,,,False,,,"[""fire"",""poison""]","[""charmed"",""frightened"",""poisoned""]","[""Common"",""Sylvan""]","C,S",,,,MOT,False,"[""Nymph""]",,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
591,591,Barghest,0,0,10,17,90,12d10 + 24,N E,fiend,shapechanger,,L,19,15,14,13,12,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,4,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,0,15,"B, D",60,,-1,,-1,,-1,,-1,True,"[""Keen Senses"",""Shapechanger""]",Cha,O,I,,"[""constitution"",""wisdom""]",True,,False,False,,"P,S","[""charisma""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""acid"",""poison""]","[""poisoned""]","[""Abyssal"",""Common"",""Goblin"",""Infernal"",""telepathy 60 ft.""]","AB,C,GO,I,TP",,"underdark, mountain, grassland, forest, hill",MW,VGM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1
2907,2907,Carrion Crawler,0,0,8,13,51,6d10 + 18,U,monstrosity,,,L,14,13,16,1,12,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,D,30,,-1,,30,,-1,,-1,True,"[""Keen Senses"",""Spider Climb""]",,,,,,True,"[""Multiattack"",""Tentacles""]",False,False,"[""paralyzed"",""poisoned""]","I,P","[""constitution""]",-1,0,,,,False,,,,,,,,underdark,"MW, RCH",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1
1577,1577,Magnifico,0,0,5,12,27,6d8,C N,humanoid,Human,,M,10,15,10,12,14,16,-1,-1,-1,-1,-1,-1,-1,-1,4,6,-1,4,3,-1,-1,-1,5,-1,-1,-1,5,-1,6,-1,0,16,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,"[""Common""]",C,"hand crossbow, shortsword",,"MLW,MW, RNG, RW",NRH-CoI,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
876,876,Rahadin,0,0,16,18,135,18d8 + 54,L E,humanoid,Elf,,M,14,22,17,15,16,18,-1,-1,7,7,-1,-1,-1,-1,7,11,-1,14,-1,-1,-1,-1,8,12,-1,-1,-1,-1,-1,-1,0,21,D,35,,-1,,-1,,-1,,-1,True,"[""Fey Ancestry""]",Int,,I,,,True,"[""Multiattack""]",False,False,,"I,P,S,Y","[""wisdom""]",-1,0,,,,False,,,,,"[""Common"",""Elvish""]",C E,scimitar,,"MLW,MW, RW, THW",CoS,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2341,2341,Blaze,0,0,11,13,75,10d8 + 30,N E,elemental,,,M,16,17,16,6,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,20,,-1,,-1,vertical only; hover,20,,-1,True,"[""Illumination""]",,,,,,True,"[""Multiattack""]",False,False,,"C,F","[""dexterity""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""fire""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained""]",,,,,AOE,MCV3MC,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
2954,2954,Choker,0,0,7,16,13,3d6 + 3,C E,aberration,,,S,16,14,13,4,12,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,D,30,,-1,,-1,,-1,,-1,True,"[""Spider Climb""]",,,,,,True,"[""Multiattack"",""Tentacles""]",False,False,"[""grappled"",""restrained""]","B, P",,-1,0,,,,False,,,,,"[""Deep Speech""]",DS,,"forest, mountain, underdark","MW, RCH",MTF,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
664,664,Skylla,0,0,8,10,39,6d8 + 12,C E,humanoid,"Human, warlock",,M,9,11,14,12,15,17,5,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,3,5,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,-1,True,,Cha,,O,"[""charmed"",""incapacitated"",""invisible""]","[""dexterity"",""wisdom""]",True,"[""Multiattack""]",False,True,,"B, L",,-1,0,,,,False,,,,,"[""Common"",""Elvish""]",C E,eldritch staff,,MW,WBtW,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2605,2605,Sahuagin Hatchling Swarm,0,1,9,14,52,8d10 + 8,C E,beast,,True,L,9,18,12,3,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,SD,0,,-1,,-1,,-1,,40,True,"[""Water Breathing""]",,,,,,True,,False,False,,"P,S",,-1,0,,,,False,"[""bludgeoning"",""piercing"",""slashing""]",,,"[""charmed"",""frightened"",""grappled"",""paralyzed"",""petrified"",""prone"",""restrained"",""stunned""]",,,,,MW,GoS,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1
74,74,Suldil Baldoriel,0,0,16,15,137,25d8 + 25,C G,humanoid,half-elf,,M,10,14,12,12,14,20,9,-1,-1,5,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,9,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,-1,True,,Cha,O,O,,"[""dexterity""]",True,,True,False,,L,"[""dexterity""]",-1,0,,,,False,"[""lightning""]",,,,"[""Celestial"",""Common"",""Draconic"",""Elvish""]","C,CE,DR,E",,,AOE,MaBJoV,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
3164,3164,Larva,0,0,6,9,9,2d8,N E,fiend,,,M,9,9,10,6,10,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,,20,,-1,,-1,,-1,,-1,False,,,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,"[""understands the languages it knew in life but can't speak""]","CS,LF",,,MW,DMG,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1
627,627,Grell Psychic,0,1,10,15,66,12d8 + 12,C E,aberration,,,M,17,14,13,12,11,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,B,10,,-1,,-1,hover,30,,-1,False,,Cha,,P,"[""frightened""]","[""wisdom""]",True,"[""Multiattack"",""Tentacles""]",False,False,"[""poisoned""]",P,"[""constitution""]",-1,0,,,,False,,,"[""lightning""]","[""blinded"",""prone""]","[""Deep Speech"",""Grell""]","DS,OTH",,,"MW, RCH",PaBTSO,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1145,1145,Archon of Falling Stars,0,0,18,18,144,17d8 + 68,L G,celestial,,,M,20,15,19,15,21,19,8,-1,9,8,-1,9,6,6,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,19,U,30,,-1,,-1,,-1,,-1,True,"[""Magic Resistance""]",Wis,"N,R",I,"[""prone""]","[""wisdom""]",True,"[""Multiattack""]",False,False,"[""blinded""]","P,R","[""constitution"",""dexterity""]",-1,0,,,,False,,,"[""radiant""]","[""charmed"",""exhaustion"",""frightened""]","[""all""]",XX,,,"MLW,MW, RCH",MOT,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
3050,3050,Pirate First Mate,0,1,7,16,26,4d8 + 8,A,humanoid,any,,M,14,11,14,11,10,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,3,-1,-1,-1,-1,-1,-1,0,10,,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,S,"[""strength""]",-1,0,,,,False,,,,,"[""any one language (usually Common)""]","C,X",longsword,,"MLW,MW",GoS,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
740,740,Buraq,0,0,17,17,152,16d8 + 80,L G,celestial,,,M,15,18,20,18,18,20,9,-1,8,9,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,14,U,60,,-1,,-1,,90,,-1,True,"[""Magic Resistance""]",Cha,,O,"[""blinded"",""incapacitated""]","[""charisma"",""constitution""]",True,"[""Multiattack"",""Teleport""]",False,False,,"B, R",,-1,0,,,,False,"[""radiant"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,,"[""charmed"",""exhaustion"",""frightened""]","[""Celestial"",""Common"",""Primordial"",""telepathy 120 ft.""]","C,CE,P,TP",,planar,MW,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
107,107,Ruxithid the Chosen,0,0,11,15,88,16d8 + 16,N E,aberration,goblinoid,,M,14,19,12,18,15,12,-1,7,5,-1,-1,-1,-1,-1,5,5,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,D,30,,-1,,-1,hover,30,,-1,True,"[""Legendary Resistances""]",,,,,,True,"[""Multiattack""]",True,False,"[""stunned""]","S,Y","[""dexterity""]",-1,0,,,,False,"[""psychic""]",,,,"[""Common"",""Goblin"",""telepathy 60 ft.""]","C,GO,TP",,,"MLW,MW",PaBTSO,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1309,1309,Khargra,0,0,3,20,11,2d6 + 4,N,elemental,,,S,13,10,14,5,11,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,D,5,,-1,,-1,,30,,-1,True,,,,,,,True,,False,True,,"O,P",,-1,0,,,,False,,,,,"[""Terran""]",T,,,MW,MFF,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
1876,1876,Hoard Golem,0,0,18,18,161,14d12 + 70,U,construct,,,H,22,15,20,3,11,1,-1,-1,-1,9,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,0,14,SD,40,,-1,,-1,,-1,,-1,True,"[""Immutable Form"",""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,,"B, O","[""dexterity"",""wisdom""]",-1,0,,,,False,,,"[""poison"",""psychic"",{""cond"":true,""immune"":[""bludgeoning"",""piercing"",""slashing""],""note"":""from nonmagical attacks that aren't adamantine""}]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""understands the languages of its creator but can't speak""]",CS,,"underdark, urban","AOE, MW, RCH",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
1798,1798,Nabassu,0,0,21,18,190,20d8 + 100,C E,fiend,demon,,M,22,14,21,14,15,17,-1,-1,-1,-1,7,11,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,D,40,,-1,,-1,,60,,-1,True,"[""Magic Resistance""]",,,,,,True,"[""Multiattack""]",False,False,,"N,O","[""charisma""]",-1,0,,,,False,"[""cold"",""fire"",""lightning"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison""]","[""poisoned""]","[""Abyssal"",""telepathy 120 ft.""]","AB,TP",,"swamp, underdark, urban","AOE, HPR, MW",MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
2144,2144,Giant Ape,0,0,13,12,157,15d12 + 60,U,beast,,,H,23,14,18,7,12,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,0,14,,40,,-1,,40,,-1,,-1,False,,,,,,,True,"[""Multiattack""]",False,False,,B,,-1,0,,,,False,,,,,,,,forest,"MW, RCH, RW",MM,False,,,-1,,,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1
373,373,Void Scavver,0,0,17,15,157,15d12 + 60,U,monstrosity,,,H,22,16,19,4,13,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,15,SD,0,,-1,,-1,,40,,-1,True,"[""Unusual Nature""]",,,,,,True,"[""Swallow""]",True,False,"[""blinded"",""frightened"",""restrained""]","A, P","[""constitution"",""dexterity"",""wisdom""]",-1,0,,,,False,,,,,,,,,"MW, RCH",BAM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
1052,1052,Rath Modar,0,0,12,16,71,11d8 + 22,L E,humanoid,Human,,M,11,16,14,18,14,10,-1,7,5,-1,-1,-1,7,-1,5,-1,-1,6,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,-1,True,,Int,"A, C,F,I,L,O,T, Y",CW,,"[""charisma"",""dexterity"",""intelligence"",""wisdom""]",True,,False,True,,B,,-1,0,,,,False,,,,,"[""Common"",""Draconic"",""Infernal"",""Primordial"",""Thayan""]","C,DR,I,OTH,P",quarterstaff,,"MLW,MW",HotDQ,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1
2801,2801,Autognome,0,0,8,16,39,6d6 + 18,A,construct,,,S,13,6,16,4,11,6,0,-1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,20,,-1,,-1,,-1,,-1,True,"[""Unusual Nature""]",,,,,,True,"[""Multiattack""]",False,False,,"L,S","[""dexterity""]",-1,0,,,,False,,,"[""poison""]","[""paralyzed"",""petrified"",""poisoned""]","[""Common"",""Gnomish""]",C G,,,"AOE, MW, RW",BAM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
1367,1367,Dimetrodon,0,0,4,12,19,3d8 + 6,U,beast,dinosaur,,M,14,10,15,2,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,,30,,-1,,-1,,-1,,20,False,,,,,,,True,,False,False,,P,,-1,0,,,,False,,,,,,,,"coastal, swamp",MW,MPMM,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1714,1714,Ancient White Dragon,0,0,26,20,333,18d20 + 144,C E,dragon,,,G,26,10,26,10,13,14,8,-1,7,14,6,-1,-1,-1,-1,13,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,23,"B, SD",40,,40,,-1,,80,,40,True,"[""Legendary Resistances""]",,,,,,True,"[""Breath Weapon"",""Frightful Presence"",""Multiattack""]",False,False,"[""frightened"",""prone""]","B, C,P,S","[""constitution"",""dexterity"",""wisdom""]",-1,0,"C,P","[""constitution""]","[""blinded""]",False,,,"[""cold""]",,"[""Common"",""Draconic""]","C,DR",,arctic,"AOE, MW, RCH",MM,False,"[""Chromatic Dragon""]",,-1,,True,True,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
2161,2161,Fluxcharger,0,0,13,16,60,8d10 + 16,C N,elemental,,,L,15,18,15,6,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,10,D,0,,-1,,-1,,60,,-1,True,,,,,,,True,"[""Multiattack""]",False,False,,"B, F,L,O","[""dexterity""]",-1,0,,,,False,"[""thunder"",{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""lightning"",""poison""]","[""exhaustion"",""grappled"",""paralyzed"",""petrified"",""poisoned"",""prone"",""restrained"",""unconscious""]","[""Draconic""]",DR,,,"MW, RCH",GGR,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2223,2223,Gearforged Templar,0,0,12,18,71,11d8 + 22,L N,construct,,,M,19,9,15,12,16,10,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,D,30,,-1,,-1,,-1,,-1,True,,,,,,,True,"[""Multiattack"",""Parry""]",False,True,,"P,S","[""dexterity"",""strength""]",-1,0,,,,False,"[{""cond"":true,""note"":""from nonmagical attacks"",""resist"":[""bludgeoning"",""piercing"",""slashing""]}]",,"[""poison"",""psychic""]","[""charmed"",""exhaustion"",""frightened"",""paralyzed"",""petrified"",""poisoned""]","[""Common""]",C,"greatsword, javelin",urban,"AOE, MLW,MW, RW, THW",ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
1111,1111,Red Hag,0,0,13,15,136,16d8 + 64,N E,fey,,,M,19,16,18,18,21,15,-1,-1,-1,-1,-1,-1,10,-1,8,8,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,0,18,D,30,,-1,,-1,,-1,,30,True,"[""Amphibious"",""Magic Resistance""]",Wis,B,O,"[""charmed"",""restrained""]","[""strength"",""wisdom""]",True,"[""Multiattack""]",False,False,"[""poisoned""]","N,S","[""constitution""]",-1,0,,,,False,,,,"[""charmed"",""frightened"",""poisoned""]","[""Common"",""Druidic"",""Giant"",""Sylvan""]","C,DU,GI,S",,"coastal, forest, underdark",MW,ToB1-2023,False,,,-1,,,,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
